Date,Open,High,Low,Close,Adj Close,Volume
7/1/15,65.499641,66.441406,61.236519,63.091301,58.591385,83959600
8/1/15,63.292595,64.464417,51.322788,57.347233,53.589241,116280200
9/1/15,55.787205,60.316319,54.090584,57.476635,53.710163,77243900
10/1/15,57.519772,60.057514,47.699497,50.977715,47.637119,223869600
11/1/15,51.301224,52.724659,47.943924,52.127964,49.161499,97844300
12/1/15,52.624012,55.097054,50.668583,52.516174,49.527611,105094600
1/1/16,51.272465,52.624012,47.792953,52.027317,49.066574,94706700
2/1/16,51.703812,53.105679,46.427032,52.099209,49.590485,113030600
3/1/16,52.40115,59.396118,52.336449,58.84256,56.009121,70630500
4/1/16,58.145218,61.675053,56.82962,57.196262,54.442093,66258100
5/1/16,57.641983,59.971245,56.312004,59.015099,56.614857,55978800
6/1/16,58.662834,61.768513,56.894321,59.61179,57.187283,64776400
7/1/16,59.633358,65.132996,59.396118,64.284691,61.670128,71695400
8/1/16,64.13372,65.528397,63.033787,65.212074,63.027473,49166600
9/1/16,65.118622,66.132278,62.012939,65.283966,63.096966,66486000
10/1/16,65.283966,66.067574,61.164631,62.027317,59.949413,93476900
11/1/16,62.209999,63.880001,59.57,63.389999,61.757721,99413700
12/1/16,63.439999,65.32,62.32,63.330002,61.699265,43885000
1/1/17,63.560001,66.209999,62.360001,65.529999,63.842617,47292900
2/1/17,65.480003,68.980003,64.690002,65.32,63.933186,49303300
3/1/17,65.900002,65.949997,62.849998,63.900002,62.543335,65561000
4/1/17,63.740002,66.690002,63.18,65.75,64.354057,49826900
5/1/17,65.720001,72.75,65.589996,72.639999,71.431938,57145400
6/1/17,72.639999,75.449997,70.900002,73.760002,72.53331,44760600
7/1/17,73.599998,75.68,72.379997,75.480003,74.224709,37853600
8/1/17,75.82,77.129997,73.769997,76.82,75.850037,39821500
9/1/17,76.989998,78.139999,72.610001,73.610001,72.680573,41665000
10/1/17,73.370003,77.029999,73.370003,74.449997,73.509972,38051700
11/1/17,74.540001,84.059998,74.260002,83.470001,82.416077,40025900
12/1/17,83.459999,84.290001,81.589996,81.610001,80.883873,32807200
1/1/18,82.150002,86.93,81.129997,84.589996,83.837349,34025400
2/1/18,84.239998,84.589996,75.879997,81.379997,80.655907,54005600
3/1/18,80.980003,85.669998,78.099998,85.129997,84.763412,45576700
4/1/18,85.220001,88.07,82.889999,87.099998,86.72493,42252300
5/1/18,87.110001,87.260002,80.029999,81.330002,80.979782,56793400
6/1/18,81.639999,84.709999,77.43,78.220001,78.220001,55137000
7/1/18,77.519997,79.779999,77.089996,78.669998,78.669998,21607300
